DATAFLOW,FREQ: Frequency,SPECIFICATION: Specification,TIME_PERIOD: Time period,OBS_VALUE,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,NOTE_SPECIFICATION_2: Note specification 2,NOTE_SPECIFICATION_1: Note specification 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_X021(1.0),A: Annual,CM02005: Ettelbruck,2013,8095,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02005: Ettelbruck,2014,8278,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02005: Ettelbruck,2015,8347,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02005: Ettelbruck,2016,8541,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02005: Ettelbruck,2017,8833,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02005: Ettelbruck,2018,8735,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02005: Ettelbruck,2019,8926,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02005: Ettelbruck,2020,9148,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02005: Ettelbruck,2021,9246,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02005: Ettelbruck,2022,9362,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1821,539,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1851,706,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1871,763,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1880,735,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1890,670,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1900,604,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1910,592,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1922,565,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1930,526,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1935,511,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1947,497,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1960,420,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1970,426,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1978,404,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1979,409,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1981,426,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1983,430,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1984,440,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1985,450,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1986,450,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1987,460,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1988,478,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1989,480,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1990,475,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1991,440,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1992,452,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1993,449,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1994,460,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1995,464,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1996,462,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1997,465,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1998,473,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,1999,479,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,2000,463,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,2001,460,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,2002,468,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,2003,493,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,2004,517,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,2005,538,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,2006,545,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,2007,627,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,2008,656,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,2009,695,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,2010,697,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,2011,673,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,2012,677,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,2013,714,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,2014,697,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,2015,710,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,2016,723,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,2017,780,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,2018,790,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,2019,844,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,2020,857,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,2021,874,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03007: Saeul,2022,958,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1821,10696,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1851,15150,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1871,13215,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1880,13781,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1890,12419,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1900,12639,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1910,12389,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1922,11750,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1930,11013,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1935,11152,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1947,10293,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1960,9820,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1970,9934,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1978,10549,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1979,10604,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1981,10649,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1983,10810,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1984,10870,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1985,11020,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1986,10990,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1987,11080,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1988,11214,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1989,11439,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1990,11649,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1991,11734,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1992,11913,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1993,12040,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1994,12325,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1995,12299,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1996,12485,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1997,12560,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1998,12730,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,1999,12978,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,2000,13422,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,2001,14134,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,2002,14300,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,2003,14211,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,2004,14553,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,2005,14899,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,2006,15136,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,2007,15309,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,2008,15606,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,2009,15735,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,2010,16041,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,2011,16670,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,2012,17024,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,2013,17276,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,2014,17477,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,2015,17728,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,2016,18007,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,2017,18702,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,2018,18899,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,2019,18944,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,2020,19189,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,2021,19463,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT06: Canton Echternach,2022,19716,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1821,1449,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1851,2165,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1871,1626,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1880,1714,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1890,1472,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1900,1510,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1910,1336,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1922,1217,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1930,1193,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1935,1205,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1947,1129,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1960,1039,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1970,1056,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1978,1138,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1979,1144,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1981,1194,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1983,1220,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1984,1220,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1985,1260,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1986,1300,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1987,1330,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1988,1365,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1989,1406,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1990,1424,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1991,1434,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1992,1493,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1993,1495,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1994,1529,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1995,1504,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1996,1517,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1997,1573,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1998,1599,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,1999,1640,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,2000,1649,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,2001,1745,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,2002,1779,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,2003,1742,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,2004,1767,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,2005,1759,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,2006,1754,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,2007,1734,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,2008,1763,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,2009,1769,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,2010,1803,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,2011,1823,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,2012,1814,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,2013,1827,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,2014,1845,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,2015,1883,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,2016,1902,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,2017,1953,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,2018,2005,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,2019,2024,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,2020,2101,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,2021,2123,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM06004: Consdorf,2022,2116,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1821,1449,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1851,1946,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1871,2145,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1880,2257,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1890,2323,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1900,2299,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1910,2516,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1922,2550,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1930,2835,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1935,3037,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1947,3218,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1960,3883,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1970,6293,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1978,9068,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1979,9036,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1981,9090,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1983,9160,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1984,9280,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1985,9320,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1986,9350,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1987,9310,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1988,9381,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1989,9509,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1990,9702,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1991,9921,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1992,10070,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1993,10075,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1994,10208,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1995,10195,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1996,10148,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1997,10287,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1998,10265,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,1999,10283,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,2000,10427,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,2001,10400,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,2002,10519,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,2003,10789,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,2004,11184,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,2005,11533,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,2006,11831,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,2007,12054,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,2008,12395,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,2009,12786,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,2010,13163,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,2011,13335,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,2012,13628,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,2013,14027,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,2014,14175,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,2015,14393,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,2016,14650,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,2017,15049,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,2018,15246,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,2019,15479,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,2020,15584,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,2021,15657,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11003: Hesperange,2022,15883,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1821,1127,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1851,1951,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1871,1913,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1880,1837,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1890,1786,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1900,1606,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1910,1589,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1922,1479,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1930,1372,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1935,1293,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1947,1147,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1960,1026,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1970,966,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1978,938,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1979,930,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1981,924,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1983,950,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1984,950,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1985,990,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1986,990,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1987,1010,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1988,1024,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1989,1031,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1990,1051,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1991,1027,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1992,1045,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1993,1077,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1994,1045,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1995,1055,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1996,1053,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1997,1063,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1998,1057,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,1999,1050,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,2000,1072,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,2001,1130,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,2002,1230,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,2003,1200,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,2004,1211,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,2005,1232,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,2006,1260,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,2007,1317,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,2008,1315,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,2009,1323,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,2010,1317,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,2011,1336,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,2012,1435,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,2013,1501,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,2014,1567,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,2015,1647,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,2016,1751,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,2017,1820,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,2018,1764,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,2019,1725,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02002: Bourscheid,2020,1718,,,,,,0: Zero
